StarbucksId,lat,lng,postalCode,address,MrtId,checkinsCount,NewCheckin,IncreaseCheckins,rental,24hrs,inside mall or not,MinBusDis,NumOfBusStop100,NumOfBusStop200,NumOfBusStop300,NumOfBusStop400,NumOfBusStop500,NumOfBusLine100,NumOfBusLine200,NumOfBusLine300,NumOfBusLine400,NumOfBusLine500,MinMrtDis,NumOfMrt100,NumOfMrt200,NumOfMrt300,NumOfMrt400,NumOfMrt500,MinMcDis,NumOfMc100,NumOfMC200,NumOfMc300,NumOfMc400,NumOfMc500,MinCoffeeBean,NumOfCoffeeBean100,NumOfCoffeeBean200,NumOfCoffeeBean300,NumOfCoffeeBean400,NumOfCoffeeBean500,MinSchoolDis,NumOfSchool100,NumOfSchool200,NumOfSchool300,NumOfSchool400,NumOfSchool500,NumOfJC100,NumOfJC200,NumOfJC300,NumOfJC400,NumOfJC500,NumOfPri100,NumOfPri200,NumOfPri300,NumOfPri400,NumOfPri500,NumOfSec100,NumOfSec200,NumOfSec300,NumOfSec400,NumOfSec500,NumOfMix100,NumOfMix200,NumOfMix300,NumOfMix400,NumOfMix500,MinTourDis,NumOfTour100,NumOfTour200,NumOfTour300,NumOfTour400,NumOfTour500,NumOfArchTour100,NumOfArchTour200,NumOfArchTour300,NumOfArchTour400,NumOfArchTour500,NumOfArtsTour100,NumOfArtsTour200,NumOfArtsTour300,NumOfArtsTour400,NumOfArtsTour500,NumOfCulTour100,NumOfCulTour200,NumOfCulTour300,NumOfCulTour400,NumOfCulTour500,NumOfHisTour100,NumOfHisTour200,NumOfHisTour300,NumOfHisTour400,NumOfHisTour500,NumOfNatTour100,NumOfNatTour200,NumOfNatTour300,NumOfNatTour400,NumOfNatTour500,NumOfPlaTour100,NumOfPlaTour200,NumOfPlaTour300,NumOfPlaTour400,NumOfPlaTour500,NumOfRecTour100,NumOfRecTour200,NumOfRecTour300,NumOfRecTour400,NumOfRecTour500
4b062a5cf964a52060e922e3,1.293235843,103.8530539,179103,"#01-46/47/48, Raffles City (252 N. Bridge Rd.)",CITY HALL MRT          ,24791,24862,71,9338.59,1,1,0.182490746,0,2,7,14,21,0,44,97,171,239,0.077003942,1,1,2,2,2,0.724147821,0,0,0,0,0,0.43746138,0,0,0,0,1,1.272552405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092702983,1,4,5,11,18,0,1,2,3,5,0,0,0,1,4,0,1,1,2,3,0,1,1,4,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
4b0b5d47f964a520dc3023e3,1.30565998,103.831044,238881,"#01-01A, Liat Towers (541 Orchard Rd)",ORCHARD MRT            ,19284,19335,51,9338.59,1,0,0.07178866,1,1,5,12,13,12,12,75,163,173,0.196228901,0,1,1,1,1,0.061872539,1,1,2,3,3,0.220136363,0,0,2,2,2,0.71205143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221461571,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4b0cc333f964a520b04123e3,1.293412832,103.8320503,237994,"#02-21A/B/C, Great World City (1 Kim Seng Promenade)",TIONG BAHRU MRT        ,4562,4581,19,9338.59,0,1,0.090793489,1,3,4,11,15,7,26,38,70,90,0.974919238,0,0,0,0,0,0.063649111,1,1,1,1,1,0.063649111,1,1,1,1,1,0.474182252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.019974237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b0e9296f964a520985823e3,1.31137841,103.795867,278983,255 Holland Ave. (Holland Village),holland village,11398,11430,32,9338.59,0,0,0.043470215,1,3,4,5,9,5,19,24,25,55,0.044020758,1,1,1,1,1,0.75114697,0,0,0,0,0,0.08462505,1,1,1,1,1,1.325722334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.245286187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b163096f964a52071b723e3,1.276196799,103.8473654,68811,#B1-12/13 AXA Tower (8 Shenton Way),TJG. PAGAR MRT         ,2792,2834,42,9338.59,0,0,0.098843061,1,3,4,10,15,10,39,58,150,171,0.183684026,0,1,1,1,1,2.143370617,0,0,0,0,0,0.147856262,0,2,2,2,2,0.821300185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295153364,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b170f95f964a520a6c123e3,1.298998906,103.7874722,138632,"#01-20, Connexis (1 Fusionopolis Way)",one north,6028,6059,31,9338.59,0,0,0.042604059,2,3,8,13,16,2,3,20,41,48,0.056636026,1,1,1,1,1,0.937700384,0,0,0,0,0,0.622547784,0,0,0,0,0,0.268019329,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1.575318569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b23154af964a520195324e3,1.288762482,103.8469094,59817,"#01-29, The Central (6 Eu Tong Sen St.)",clark quay,12578,12634,56,9338.59,0,1,0.032250415,2,3,10,11,20,38,54,118,120,196,0.036486587,1,1,1,1,1,1.561610921,0,0,0,0,0,0.452409126,0,0,0,0,1,1.119923913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035531112,1,1,1,2,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
4b247077f964a5208b6724e3,1.323691857,103.8103187,269707,"#01-03, Coronation Plaza (587 Bukit Timah Rd)",tan kah kee,6522,6531,9,9338.59,0,1,0.032637171,1,3,3,4,10,14,41,41,50,109,0.33648081,0,0,0,1,1,0.407663652,0,0,0,0,1,1.80405659,0,0,0,0,0,0.359569713,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.259745209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b273d24f964a520698524e3,1.304877955,103.8229874,247933,"#01-13, Tanglin Mall (163 Tanglin Rd)",ORCHARD MRT            ,3666,3680,14,9338.59,0,1,0.106170816,0,6,7,11,13,0,30,31,60,72,1.036497074,0,0,0,0,0,0.648931273,0,0,0,0,0,0.648931273,0,0,0,0,0,1.010799657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058388167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b373786f964a520fa3f25e3,1.301338829,103.839941,238843,"#01-41/42, Centrepoint (176 Orchard Rd)",SOMERSET MRT           ,5323,5326,3,9338.59,0,1,0.13575289,0,3,5,6,7,0,53,113,133,146,0.207908053,0,0,1,1,1,0.765742922,0,0,0,0,0,0.045626952,2,2,2,2,2,0.742197015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890935163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b39e2d6f964a5206f5f25e3,1.351901004,103.9443541,529510,"#01-50, Tampines Mall (4 Tampines Central 5)",TAMPINES MRT           ,23876,23967,91,10509.46,1,1,0.06377955,1,1,4,9,17,5,5,43,73,130,0.208248311,0,0,1,1,1,0.130190916,0,1,1,1,1,0.109742323,0,1,2,2,2,0.239410367,0,0,1,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,3.491277875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b45361bf964a5201f0826e3,1.281580305,103.8493398,68877,#01-02 City House (36 Robinson Rd),telok ayer,3190,3229,39,9338.59,0,0,0.051230634,1,4,5,8,14,2,34,54,94,142,0.106540676,0,1,1,1,3,1.742966568,0,0,0,0,0,0.484011488,0,0,0,0,2,1.231775149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155273658,0,2,3,3,5,0,1,1,1,1,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b4e6d92f964a5206aed26e3,1.278005621,103.8471771,68912,#01-01/02 Capital Tower (168 Robinson Rd),TJG. PAGAR MRT         ,5684,5722,38,9338.59,0,0,0.104654235,0,2,5,7,12,0,29,77,92,119,0.183505221,0,1,1,1,2,2.08351476,0,0,0,0,0,0.126422117,0,1,2,2,2,0.840801126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164830037,0,1,1,3,4,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b5305e3f964a520d98c27e3,1.285571459,103.8541245,49213,#01-04 One Fullerton (1 Fullerton Rd),RAFFLES PL. MRT        ,9636,9704,68,9338.59,0,1,0.087703272,1,2,2,3,4,19,37,37,43,51,0.28698656,0,0,1,1,1,1.184186726,0,0,0,0,0,0.483220974,0,0,0,0,1,1.896417036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151166231,0,1,2,4,9,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4b5585f9f964a5206fe627e3,1.301939489,103.9053869,449269,"#01-10A/B, Parkway Parade (80 Marine Parade Rd.)",dakota,7415,7433,18,5665.25,0,1,0.094733517,1,2,3,6,13,12,26,27,44,109,1.98695331,0,0,0,0,0,0.093538036,1,1,1,1,1,0.097176108,1,2,2,2,2,0.661680691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450697316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4b568dbbf964a520fa1428e3,1.303205612,103.7653585,127371,"#01-01, West Coast Plaza (154 West Coast Rd)",CLEMENTI MRT           ,4297,4306,9,9338.59,0,1,0.121291385,0,4,6,8,13,0,17,23,25,43,1.303708683,0,0,0,0,0,0.629660212,0,0,0,0,0,2.284066611,0,0,0,0,0,0.163502317,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.830003728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b5c188ff964a520f02329e3,1.291601615,103.8452125,179030,"#01-13, Liang Court Shopping Centre (177 River Valley Rd)",clark quay,3147,3170,23,9338.59,0,1,0.032603151,2,3,6,11,16,19,22,44,111,134,0.387652897,0,0,0,1,1,1.482860863,0,0,0,0,0,0.712249213,0,0,0,0,0,1.024467642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387399401,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4b5f8427f964a52005bf29e3,1.360858905,103.9905233,819642,"#01-06, Arrival Hall, Terminal 1 (Changi International Airport)",SIMEI MRT              ,6833,6840,7,10509.46,1,1,0.049487855,1,1,1,1,1,6,6,6,6,6,4.576327566,0,0,0,0,0,0.64128903,0,0,0,0,0,0.411515623,0,0,0,0,3,3.264456722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.839328977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b5f8aaff964a52078c029e3,1.354582465,103.9880848,819643,"Unit #026-049, Terminal 2 Departure Hall (60 Airport Blvd)",SIMEI MRT              ,8140,8193,53,10509.46,1,1,0.138323049,0,2,2,2,2,0,12,12,12,12,4.072631978,0,0,0,0,0,0.086880268,1,1,2,2,2,0.295757856,0,0,1,1,1,2.924555411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77615903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b6a128af964a520ccc52be3,1.29291233,103.8429083,239918,"#01-31, UE Square (83 Clemenceau Ave)",clark quay,2789,2816,27,9338.59,0,1,0.069478651,2,4,8,9,12,20,27,57,61,78,0.652866611,0,0,0,0,0,1.208744153,0,0,0,0,0,0.886600213,0,0,0,0,0,0.74408899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189472374,0,1,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4b713de9f964a520d33d2de3,1.28530196,103.8497758,49513,"#01/01A/01B, OCBC Centre East (63 Chulia St.)",RAFFLES PL. MRT        ,3701,3714,13,9338.59,0,0,0.091670703,1,2,3,9,13,2,4,30,93,111,0.297813726,0,0,1,2,3,1.565440186,0,0,0,0,0,0.537696041,0,0,0,0,0,1.416482133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283357206,0,0,2,6,7,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4b7148b5f964a5205d3f2de3,1.301315577,103.8402362,238842,"#BK-01, Orchard Point (160 Orchard Rd)",SOMERSET MRT           ,6560,6612,52,9338.59,0,1,0.106793537,0,4,5,6,7,0,78,113,133,146,0.229258664,0,0,1,1,1,0.79645836,0,0,0,0,0,0.049434793,2,2,2,2,2,0.714566584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913456271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b8624f8f964a5200f8131e3,1.293651169,103.8598256,39596,"#01-K5, Millenia Walk (9 Raffles Blvd)",promenade,3690,3702,12,9338.59,0,1,0.104129739,0,3,7,10,13,0,21,49,80,133,0.052755842,1,1,1,1,2,0.274733017,0,0,1,1,1,0.231087728,0,0,3,3,3,1.185046698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581882565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b8f9b87f964a520c25933e3,1.312804971,103.9256135,457802,3 Jalan Jamal (Upper East Coast Rd),BEDOK MRT              ,6992,7001,9,5665.25,0,0,0.073452192,2,3,5,10,13,14,18,29,54,94,1.350345635,0,0,0,0,0,1.540059853,0,0,0,0,0,1.359484857,0,0,0,0,0,0.534577405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.003610658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b99bffaf964a520f38f35e3,1.293240357,103.8569153,38983,#02-393/394 Suntec City Mall (3 Temasek Boulevard),esplanade,6555,6606,51,9338.59,0,1,0.103718788,0,2,5,13,21,0,18,43,144,217,0.173008321,0,1,1,2,3,0.379488598,0,0,0,1,1,0.379488598,0,0,0,2,4,1.190887526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255716226,0,0,1,1,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ba229baf964a52066e037e3,1.303945263,103.8331604,238877,#03-35/40 Wisma Atria (435 Orchard Rd),ORCHARD MRT            ,7218,7235,17,9338.59,0,1,0.062122866,1,4,5,10,13,20,68,85,150,188,0.109247524,0,1,1,1,1,0.080232703,1,1,2,2,2,0.135671151,0,1,1,2,2,0.981816259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083806382,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
4bab6afdf964a520e1a73ae3,1.306443617,103.8326277,228210,"#01-01A, Pacific Plaza (9 Scotts Rd)",ORCHARD MRT            ,5606,5624,18,9338.59,1,1,0.064428522,1,3,5,7,10,14,39,71,105,142,0.22794573,0,0,1,1,1,0.158308555,0,1,2,2,3,0.293494809,0,0,1,1,3,0.713580165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239960033,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4bb45af787aa9521e31aadd1,1.289840706,103.7897642,118264,"#01-03, Cintech IV Singapore Science Park I (79 Science Park Dr.)",kent ridge,1688,1697,9,9338.59,0,0,0.059194712,2,5,7,11,14,2,5,21,25,34,0.612658255,0,0,0,0,0,1.872544382,0,0,0,0,0,0.829668416,0,0,0,0,0,1.289646662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879866565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bb9783c7421a59315d6c240,1.291127591,103.8568926,39594,"#02-168 & #03-217/218, Marina Sq. (Lvls 2 & 3) (6 Raffles Blvd.)",esplanade,9998,10007,9,9338.59,0,1,0.140339667,0,2,6,7,13,0,41,113,116,186,0.306446838,0,0,0,1,2,0.585549799,0,0,0,0,0,0.2540588,0,0,1,2,2,1.425827832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228043057,0,0,2,5,5,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bcd689e0687ef3b11dde0cc,1.304093565,103.83162,238801,"#B3-59, ION Orchard (2 Orchard Turn)",ORCHARD MRT            ,12591,12630,39,9338.59,0,1,0.139880893,0,3,8,11,13,0,49,112,161,180,0.083856034,1,1,1,1,1,0.15503097,0,1,2,2,3,0.041962746,1,1,1,1,2,0.897586077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099150378,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
4bda36713904a5939ab5459e,1.284615863,103.8517007,48623,"#01-02B, Singapore Land Tower (50 Raffles Place)",RAFFLES PL. MRT        ,4960,4988,28,9338.59,0,0,0.161799847,0,1,5,7,11,0,18,58,68,122,0.084427593,1,1,1,1,2,1.448435417,0,0,0,0,0,0.504298614,0,0,0,0,0,1.637672512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279929917,0,0,1,4,8,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4bdd67704ffaa593825b6ff7,1.28694261,103.8538126,49275,3 Fullerton Rd. #01-04A (Kiosk under Esplanade Bridge),RAFFLES PL. MRT        ,1590,1590,0,9338.59,0,0,0.158666806,0,1,2,3,6,0,19,25,43,92,0.381447756,0,0,0,1,1,1.155635816,0,0,0,0,0,0.347263144,0,0,0,1,1,1.859519198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08268407,1,3,5,10,12,0,0,0,1,2,0,0,1,2,3,0,0,0,0,0,0,2,3,6,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4bf38e20706e20a1ed5ea898,1.355655049,103.9857244,819642,"Unit #02-K4, Terminal 3 Departure/Transit Lounge South (65 Airport Blvd)",SIMEI MRT              ,2886,2890,4,10509.46,1,1,0.19565303,0,1,1,2,2,0,6,6,12,12,3.86223563,0,0,0,0,0,0.146778932,0,1,2,2,2,0.021671023,1,1,1,1,1,2.670513055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.488754573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bffb05fdaf9c9b6cd85faef,1.30310199,103.8355374,238859,"#B1-34, Paragon Shopping Centre (290 Orchard Rd.)",ORCHARD MRT            ,9402,9448,46,9338.59,0,1,0.174641376,0,3,3,8,9,0,56,56,137,167,0.388585833,0,0,0,1,2,0.242908419,0,0,1,1,1,0.172275619,0,1,1,1,3,0.958933765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363612635,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4c065e5a91d776b003b7f8f9,1.338879788,103.705616,648337,"#03-52, Jurong Point (JP2) (63 Jurong West Ctrl 3)",BOON LAY MRT           ,11648,11680,32,20491.68,0,1,0.052392966,1,3,5,8,16,30,37,48,59,88,0.069804554,1,1,1,1,1,0.141507018,0,2,2,2,2,0.077332007,1,1,1,1,1,0.53650865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.245101381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
