StarbucksId,lat,lng,postalCode,address,MrtId,checkinsCount,NewCheckin,IncreaseCheckins,rental,24hrs,inside mall or not,MinBusDis,NumOfBusStop100,NumOfBusStop200,NumOfBusStop300,NumOfBusStop400,NumOfBusStop500,NumOfBusLine100,NumOfBusLine200,NumOfBusLine300,NumOfBusLine400,NumOfBusLine500,MinMrtDis,NumOfMrt100,NumOfMrt200,NumOfMrt300,NumOfMrt400,NumOfMrt500,MinMcDis,NumOfMc100,NumOfMC200,NumOfMc300,NumOfMc400,NumOfMc500,MinCoffeeBean,NumOfCoffeeBean100,NumOfCoffeeBean200,NumOfCoffeeBean300,NumOfCoffeeBean400,NumOfCoffeeBean500,MinSchoolDis,NumOfSchool100,NumOfSchool200,NumOfSchool300,NumOfSchool400,NumOfSchool500,NumOfJC100,NumOfJC200,NumOfJC300,NumOfJC400,NumOfJC500,NumOfPri100,NumOfPri200,NumOfPri300,NumOfPri400,NumOfPri500,NumOfSec100,NumOfSec200,NumOfSec300,NumOfSec400,NumOfSec500,NumOfMix100,NumOfMix200,NumOfMix300,NumOfMix400,NumOfMix500,MinTourDis,NumOfTour100,NumOfTour200,NumOfTour300,NumOfTour400,NumOfTour500,NumOfArchTour100,NumOfArchTour200,NumOfArchTour300,NumOfArchTour400,NumOfArchTour500,NumOfArtsTour100,NumOfArtsTour200,NumOfArtsTour300,NumOfArtsTour400,NumOfArtsTour500,NumOfCulTour100,NumOfCulTour200,NumOfCulTour300,NumOfCulTour400,NumOfCulTour500,NumOfHisTour100,NumOfHisTour200,NumOfHisTour300,NumOfHisTour400,NumOfHisTour500,NumOfNatTour100,NumOfNatTour200,NumOfNatTour300,NumOfNatTour400,NumOfNatTour500,NumOfPlaTour100,NumOfPlaTour200,NumOfPlaTour300,NumOfPlaTour400,NumOfPlaTour500,NumOfRecTour100,NumOfRecTour200,NumOfRecTour300,NumOfRecTour400,NumOfRecTour500
4c790efd794e224b21076428,1.303386,103.796122,,401 Commonwealth Drive,COMMONWEALTH MRT       ,189,189,0,9338.59,0,0,0.262367357,0,0,5,7,7,0,0,35,45,45,0.284103718,0,0,1,1,1,0.668470923,0,0,0,0,0,0.872012777,0,0,0,0,0,0.552386472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.456370407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ca98d64b7106dcbb58e7da5,1.292138032,103.855647,39393,#B1-01/02 CityLink Mall (1 Raffles Link),esplanade,4137,4155,18,9338.59,0,1,0.046991942,1,2,5,8,15,12,29,80,114,204,0.146379857,0,1,1,2,2,0.563544766,0,0,0,0,0,0.266620724,0,0,1,1,1,1.322945818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15836844,0,1,5,6,10,0,0,1,1,3,0,0,1,1,1,0,0,0,1,1,0,1,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4cbbd1b590c9a143af9897d6,1.309497155,103.7769185,139651,"Food Court 5, Singapore Polytechnic (500 Dover Rd)",dover ,2494,2496,2,9338.59,0,0,0.191480775,0,1,3,6,9,0,2,14,34,54,0.282377092,0,0,1,1,1,0.484388089,0,0,0,0,1,1.835054433,0,0,0,0,0,0.37440507,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.979112805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cce5d4872106dcba4c5a899,1.280328001,103.8526915,18984,"#B2-38/39, Marina Bay Link Mall (8A Marina Blvd)",downtown,3226,3252,26,9338.59,0,1,0.103788806,0,3,5,7,11,0,38,60,78,137,0.114160295,0,1,1,1,3,1.4191252,0,0,0,0,0,0.09693622,1,1,1,1,1,1.504871745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25405994,0,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4d22f54ab69c6dcb2ec48695,1.302926287,103.7968111,149604,Haw Par Technopark,COMMONWEALTH MRT       ,267,270,3,9338.59,0,0,0.176322939,0,2,5,6,8,0,21,25,36,55,0.195075274,0,1,1,1,1,0.760551351,0,0,0,0,0,0.934946161,0,0,0,0,0,0.461071876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.429124837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d62faf4855e548122d8f579,1.366739,103.963723,,32 Loyang Drive,PASIR RIS MRT          ,7,7,0,10509.46,0,0,0.075906438,3,5,12,15,21,3,9,57,68,91,1.769665067,0,0,0,0,0,1.4305072,0,0,0,0,0,1.406027362,0,0,0,0,0,0.31511001,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1.252898396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d6301e349758cfa00c460f0,1.376015985,103.9675266,,IAT - Asia 32 Loyang Drive,PASIR RIS MRT          ,10,10,0,10509.46,0,0,0.501471967,0,0,0,0,0,0,0,0,0,0,2.075090156,0,0,0,0,0,2.541105202,0,0,0,0,0,1.311561831,0,0,0,0,0,0.696501293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.699881135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d8b2deb7139b1f7b55ad9d4,1.31522905,103.7646568,129588,"#03-K1/K3, The Clementi Mall (3155 Commonwealth Ave West)",CLEMENTI MRT           ,6704,6729,25,9338.59,0,1,0.049979605,3,3,4,13,19,43,43,57,129,160,0.078855882,1,1,1,1,1,0.041289979,1,1,1,1,1,2.140541894,0,0,0,0,0,0.157248446,0,1,2,3,3,0,0,0,0,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,0,1.742091333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dc14b51e4cda3b87f1de732,1.302246,103.79502,,Haw Par Technopark,COMMONWEALTH MRT       ,1,1,0,9338.59,0,0,0.248163646,0,0,1,7,10,0,0,1,36,48,0.387522855,0,0,0,1,1,0.656913599,0,0,0,0,0,0.991942568,0,0,0,0,0,0.589984288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.281952172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dcd0e6b52b1f8915b72f726,1.301108219,103.8381386,238895,"#02-38/39, 313@Somerset (313 Orchard Rd)",SOMERSET MRT           ,8800,8852,52,9338.59,0,1,0.064625405,1,3,4,6,8,19,69,82,111,163,0.144114083,0,1,1,1,1,0.607160578,0,0,0,0,0,0.208715189,0,0,2,2,3,0.827605567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720744905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dd341a2d22d4d4d408ae344,1.353681495,103.9623785,,Tampines,SIMEI MRT              ,17,17,0,10509.46,0,1,0.092441338,1,1,3,6,9,1,1,4,10,16,1.514349092,0,0,0,0,0,0.247026351,0,0,1,1,1,1.910373695,0,0,0,0,0,0.067847422,1,1,1,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1.603312848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4def9f8f52b1d9bad3c37b70,1.344904228,103.7222449,649845,201 Boon Lay Way,LAKESIDE MRT           ,16,16,0,8244.39,0,0,0.184876381,0,2,6,11,11,0,10,24,41,41,0.143884687,0,1,1,1,1,1.841286327,0,0,0,0,0,1.927855345,0,0,0,0,0,0.236600603,0,0,1,4,4,0,0,0,0,0,0,0,0,2,2,0,0,1,2,2,0,0,0,0,0,1.110354247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4df5fe0288772e1f815bc1c5,1.297099842,103.8568021,189702,"#01-57/60, Shaw Leisure Gallery (100 Beach Road)",BUGIS MRT              ,1742,1748,6,9338.59,0,1,0.017091426,2,7,10,18,28,12,43,61,109,196,0.34409219,0,0,0,1,2,0.271585699,0,0,1,1,1,0.271585699,0,0,2,3,3,0.762217936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282161311,0,0,1,2,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4e2f6b3b45ddcf0f5c831156,1.304649607,103.7729967,138608,"#B1-01, Education Resource Centre (8 College Ave. West)",dover ,4612,4621,9,9338.59,1,0,0.353131824,0,0,0,4,9,0,0,0,23,33,0.97484869,0,0,0,0,0,1.044786856,0,0,0,0,0,1.658152564,0,0,0,0,0,0.478649719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.321508677,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e5cdc12aeb7a6ca53e58541,1.361575702,103.9917326,819642,"#021-022, Terminal 1 Departure/Transit Lounge East (80 Airport Blvd)",SIMEI MRT              ,5677,5750,73,10509.46,1,1,0.119815833,0,1,1,1,1,0,6,6,6,6,4.731771268,0,0,0,0,0,0.791223655,0,0,0,0,0,0.317064504,0,0,0,3,3,3.372518773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.969030149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e8c3ecb0cd65621ed5ec8b7,1.347229201,103.6811582,639798,"NTU (Student Activities Centre), NS3-01-07 North Spine (50 Nanyang Ave.)",pioneer ,2528,2622,94,20491.68,0,0,0.106953129,0,2,2,3,6,0,2,2,3,6,2.062317257,0,0,0,0,0,1.870719108,0,0,0,0,0,0.351792936,0,0,0,1,1,0.946880444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494614587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eb147cbd3e36bac66ef6ea5,1.305586349,103.7878418,138640,37 Rochester Dr,BUONA VISTA MRT        ,8545,8573,28,9338.59,0,0,0.156128378,0,1,2,6,10,0,9,15,46,64,0.330619632,0,0,0,1,1,0.376140174,0,0,0,1,1,1.020997843,0,0,0,0,0,0.383629999,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.737256239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4eb372c77ee5024d7e28ad3c,1.334343084,103.9625628,486038,#01-25 Changi City Point (5 Changi Business Park Central 1),SIMEI MRT              ,3795,3826,31,5665.25,0,1,0.129894232,0,2,4,6,11,0,6,12,14,26,1.48033318,0,0,0,0,0,1.421886433,0,0,0,0,0,0.038368941,1,1,1,1,3,1.326585684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.347535713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4efd4774d3e364d5f9f58cdd,1.352096114,103.9442335,,Orchard road,TAMPINES MRT           ,63,63,0,10509.46,0,1,0.067367851,1,2,5,9,16,5,12,48,73,115,0.191234233,0,1,1,1,1,0.128797067,0,1,1,1,1,0.084239506,1,1,2,2,2,0.259295753,0,0,1,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,3.496931309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f040f6de30090dfdb7694b4,1.295688207,103.781768,117597,#01-40 Yong Loo Lin School of Medicine (10 Medical Dr.),kent ridge,1597,1614,17,9338.59,0,0,0.195252053,0,2,4,6,15,0,2,4,13,40,0.499784558,0,0,0,0,1,1.495281187,0,0,0,0,0,0.27755034,0,0,1,1,1,0.719606717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141995861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fd7f799e4b01476c5321f74,1.30671834,103.8284839,238876,"#01-01, Delfi Orchard (402 Orchard Rd)",ORCHARD MRT            ,2832,2861,29,9338.59,0,1,0.03402366,1,1,4,6,8,12,12,45,56,84,0.49525359,0,0,0,0,1,0.045568536,1,1,1,2,2,0.045568536,1,1,1,1,2,0.558821445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520807192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5066d21be4b0f6898ec13a24,1.274459158,103.8433528,79027,"#01-05, 100 AM (100 Tras St)",TJG. PAGAR MRT         ,2886,2908,22,9338.59,0,1,0.033138501,2,4,7,14,18,4,26,41,96,125,0.396877461,0,0,0,1,1,2.506333236,0,0,0,0,0,0.33964132,0,0,0,1,1,0.394440489,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.243527083,0,0,1,1,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507652f4e4b00c174b0a60c6,1.279391001,103.854526,18982,#13-35 Marina Bay Financial Centre Tower 3 (12 Marina Blvd),downtown,574,601,27,9338.59,0,0,0.120661367,0,2,4,5,5,0,18,36,56,56,0.197675304,0,1,1,3,3,1.272358494,0,0,0,0,0,0.162100867,0,1,1,1,1,1.668369519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236252096,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
50a17ba0e4b01b6888355578,1.357220982,103.9876896,819642,"#B2-34, Terminal 3 Retail Mall, Changi International Airport (65 Airport Blvd.)",SIMEI MRT              ,1790,1811,21,10509.46,1,1,0.138565023,0,1,2,2,2,0,6,12,12,12,4.128196825,0,0,0,0,0,0.142645481,0,1,2,2,2,0.300803958,0,0,0,1,1,2.907844846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.615473142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50a9d001e4b0e4f42e7decc2,1.298824388,103.9067892,,112 EAST COAST ROAD (JOO CHIAT ROAD),dakota,30,30,0,5665.25,0,0,0.147363285,0,1,1,1,3,0,1,1,1,27,2.271970248,0,0,0,0,0,0.341723452,0,0,0,1,1,0.30095141,0,0,0,1,2,0.845774106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63839187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50bcad6ae4b07b04b525e195,1.30115616,103.8368112,239695,#01-K1 Cathay Cineleisure Orchard (8 Grange Rd.),SOMERSET MRT           ,3343,3363,20,9338.59,1,1,0.101770626,0,3,5,5,8,0,52,99,99,147,0.249750161,0,0,1,1,1,0.492589435,0,0,0,0,1,0.346867816,0,0,0,3,3,0.809052706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593452554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50ebe571e4b0aaf3b73fdce4,1.32455136,103.9327216,467351,"#01-09 & #01-K2/K3/K4, Bedok Point (799 New Upper Changi Rd)",BEDOK MRT              ,2868,2899,31,5665.25,0,1,0.219142246,0,0,2,7,9,0,0,18,48,90,0.285804105,0,0,1,1,1,0.406457249,0,0,0,0,1,2.846756429,0,0,0,0,0,0.563685208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.432780726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50fd1f77e4b02622c47da395,1.333684513,103.7402841,609731,"#02-19, JCube (2 Jurong East Central 1)",JURONG EAST MRT        ,1499,1505,6,20491.68,0,1,0.072986877,1,5,10,14,16,1,57,103,118,133,0.276930162,0,0,1,1,1,0.381498332,0,0,0,1,1,0.381203271,0,0,0,1,1,0.560511259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497224075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
510b6f6ce4b040b589b243f7,1.30307,103.796875,149598,401 Commonwealth Drive,COMMONWEALTH MRT       ,1,1,0,9338.59,0,0,0.172341239,0,2,4,6,8,0,21,24,36,55,0.19335324,0,1,1,1,1,0.758064113,0,0,0,0,0,0.920756862,0,0,0,0,0,0.466748588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.43180892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513effa2e4b06af3deb5de2b,1.286103695,103.8477432,49145,#01-02 One George Street (1 George St.),clark quay,832,848,16,9338.59,0,0,0.143019091,0,3,7,12,17,0,30,57,122,152,0.285629163,0,0,1,1,2,1.661291835,0,0,0,0,0,0.32735583,0,0,0,1,1,1.185020976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148474566,0,1,2,4,9,0,1,1,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
51b54ab4498ecfb077514ff7,1.372622493,103.893689,538766,#02-11 Hougang Mall (90 Hougang Ave. -0),hougang,1199,1213,14,10509.46,0,1,0.196154401,0,1,8,12,20,0,4,66,95,151,0.218168824,0,0,1,1,1,0.027689047,1,1,1,1,1,2.188258058,0,0,0,0,0,0.303161789,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2.188881761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51b6b233498e88b3b347940b,1.333431021,103.7429094,608549,"#01-02, Jem (50 Jurong Gateway Rd)",JURONG EAST MRT        ,2510,2549,39,20491.68,0,1,0.151972396,0,2,4,10,15,0,22,28,70,129,0.130866249,0,1,1,1,1,0.09272509,1,1,1,1,1,0.09248875,1,1,1,1,2,0.82961102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784137688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52025782498e4b6fd8830493,1.351759,103.953062,,Emporium Pluit Mall,SIMEI MRT              ,3,3,0,10509.46,0,1,0.120958533,0,2,8,10,15,0,21,50,52,75,0.895017933,0,0,0,0,0,0.850303382,0,0,0,0,0,0.920863251,0,0,0,0,0,0.207719899,0,0,2,2,3,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,2.603024786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223fa6d498e08038e0bba38,1.340404518,103.9495366,529889,"Lv 1 Main Atrium, Changi General Hospital (2 Simei St. 3)",SIMEI MRT              ,497,501,4,5665.25,0,0,0.134202613,0,3,7,8,13,0,14,23,28,48,0.540378347,0,0,0,0,0,0.466175462,0,0,0,0,1,1.330516612,0,0,0,0,0,0.253137662,0,0,1,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,3.643674031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237a8f811d2628ae8782b03,1.306023505,103.7913884,138588,#01-13/14 The Metropolis (9 North Buona Vista Dr.),BUONA VISTA MRT        ,1107,1126,19,9338.59,0,1,0.0688186,1,4,4,10,15,9,50,50,100,127,0.18314849,0,1,1,1,1,0.076784158,1,1,1,1,1,0.707486717,0,0,0,0,0,0.746033337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.132028505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524e02fe11d29b2194e95a51,1.278273642,103.8510496,18961,"#02-22, Asia Square Tower 2 (12 Marina View)",downtown,828,839,11,9338.59,0,0,0.166342264,0,1,3,6,12,0,29,52,101,148,0.220981502,0,0,1,1,3,1.674413425,0,0,0,0,0,0.346625715,0,0,0,2,2,1.263297895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280336818,0,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525242f08bbd79f3aa042a18,1.283339817,103.8515592,49315,"#B1-07, Ocean Financial Centre (10 Collyer Quay)",RAFFLES PL. MRT        ,765,782,17,9338.59,0,0,0.160660975,0,3,5,9,11,0,37,65,90,113,0.092328522,1,1,1,2,3,1.470575848,0,0,0,0,0,0.387948536,0,0,0,1,1,1.545345705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302573156,0,0,0,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526763c311d22cdfeb945d19,1.293905653,103.7845266,119082,#03-12 One@KentRidge (NUH Medical Centre) (1 Lower Kent Ridge Rd.),kent ridge,463,475,12,9338.59,0,0,0.046167572,2,5,9,14,20,2,10,30,35,53,0.162748269,0,1,1,1,1,1.590506483,0,0,0,0,0,0.095668316,1,1,1,1,1,0.773626896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94619418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529c2c4111d2b422b74fb784,1.33353851,103.742496,608532,"#02-04/04A, Westgate (3 Gateway Dr.)",JURONG EAST MRT        ,1644,1683,39,20491.68,0,1,0.106981639,0,2,5,10,16,0,22,39,71,138,0.130369905,0,1,1,1,1,0.139599779,0,1,1,1,1,0.139347116,0,1,1,1,1,0.782878248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739257843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529f16f4498e761f69bb1f26,1.324511334,103.9301326,467360,"#01-92/93, Bedok Mall (311 New Upper Changi Rd.)",BEDOK MRT              ,1818,1879,61,5665.25,0,1,0.027562062,1,3,3,3,6,9,51,51,51,65,0.051842289,1,1,1,1,1,0.19583482,0,1,1,1,1,2.666837829,0,0,0,0,0,0.622096229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.195745629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
